unique_id,yearmonth,region,district,site_code,product_type,product_code,stock_distributed,id,zero_per,site_type,year,month,lag_1,lag_2,lag_3,lag_4,lag_rolling_mean_1234,rolling_max_4,rolling_zero_per_4
2018 FebC2214AS27000,2018-02-01,10,54,105,2,2,0,C2214AS27000,0.770833333333333,1,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC1089AS27000,2018-02-01,6,18,31,2,2,8,C1089AS27000,0.125,2,2018,2,3.0,8.0,7.0,12.0,7.5,8.0,0.0
2018 FebC5063AS27137,2018-02-01,18,68,123,1,1,7,C5063AS27137,0.458333333333333,2,2018,2,6.0,0.0,0.0,1.0,1.75,7.0,0.5
2018 FebC1089AS27132,2018-02-01,6,18,31,2,4,1,C1089AS27132,0.75,2,2018,2,0.0,0.0,0.0,1.0,0.25,1.0,0.75
2018 FebC1072AS27000,2018-02-01,3,65,140,2,2,21,C1072AS27000,0.4375,1,2018,2,30.0,59.0,7.0,8.0,26.0,59.0,0.0
2018 FebC2011AS27000,2018-02-01,5,19,36,2,2,0,C2011AS27000,0.125,1,2018,2,126.0,24.0,210.0,60.0,105.0,210.0,0.25
2018 FebC5060AS27000,2018-02-01,17,77,139,2,2,9,C5060AS27000,0.145833333333333,2,2018,2,48.0,18.0,12.0,6.0,21.0,48.0,0.0
2018 FebC5002AS27138,2018-02-01,13,51,97,1,5,0,C5002AS27138,0.375,2,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC3019AS27133,2018-02-01,19,74,134,3,3,5,C3019AS27133,0.270833333333333,2,2018,2,50.0,70.0,67.0,33.0,55.0,70.0,0.0
2018 FebC1112AS27132,2018-02-01,11,41,83,2,4,1,C1112AS27132,0.770833333333333,2,2018,2,0.0,10.0,0.0,0.0,2.5,10.0,0.5
2018 FebC2006AS27137,2018-02-01,12,42,87,1,1,14,C2006AS27137,0.4375,2,2018,2,8.0,0.0,0.0,0.0,2.0,14.0,0.5
2018 FebC5004AS27139,2018-02-01,18,69,125,6,9,3,C5004AS27139,0.770833333333333,2,2018,2,0.0,1.0,0.0,0.0,0.25,3.0,0.5
2018 FebC3020AS27138,2018-02-01,4,33,65,1,5,6,C3020AS27138,0.208333333333333,2,2018,2,0.0,0.0,0.0,0.0,0.0,6.0,0.75
2018 FebC3019AS27134,2018-02-01,19,74,134,3,6,9,C3019AS27134,0.333333333333333,2,2018,2,7.0,7.0,5.0,3.0,5.5,9.0,0.0
2018 FebC1073AS27134,2018-02-01,1,34,66,3,6,17,C1073AS27134,0.104166666666667,1,2018,2,16.0,6.0,14.0,16.0,13.0,17.0,0.0
2018 FebC3018AS27000,2018-02-01,4,32,64,2,2,1,C3018AS27000,0.3125,1,2018,2,0.0,0.0,1.0,0.0,0.25,1.0,0.5
2018 FebC4025AS27133,2018-02-01,2,8,13,3,3,16,C4025AS27133,0.3125,2,2018,2,32.0,13.0,28.0,29.0,25.5,32.0,0.0
2018 FebC5063AS27138,2018-02-01,18,68,123,1,5,6,C5063AS27138,0.416666666666667,2,2018,2,2.0,7.0,1.0,7.0,4.25,7.0,0.0
2018 FebC1004AS27132,2018-02-01,11,78,142,2,4,0,C1004AS27132,0.6875,2,2018,2,8.0,2.0,0.0,0.0,2.5,8.0,0.5
2018 FebC2214AS27138,2018-02-01,10,54,105,1,5,0,C2214AS27138,0.770833333333333,1,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC3018AS27133,2018-02-01,4,32,64,3,3,0,C3018AS27133,0.479166666666667,1,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC4002AS27133,2018-02-01,15,55,103,3,3,7,C4002AS27133,0.0,2,2018,2,8.0,7.0,4.0,9.0,7.0,8.0,0.0
2018 FebC5018AS27000,2018-02-01,8,27,48,2,2,0,C5018AS27000,0.229166666666667,2,2018,2,11.0,0.0,11.0,12.0,8.5,11.0,0.5
2018 FebC2071AS27000,2018-02-01,5,13,21,2,2,4,C2071AS27000,0.5,2,2018,2,10.0,0.0,3.0,12.0,6.25,10.0,0.25
2018 FebC1080AS27000,2018-02-01,3,3,3,2,2,0,C1080AS27000,0.75,2,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC2049AS27000,2018-02-01,2,5,9,2,2,13,C2049AS27000,0.0,2,2018,2,15.0,20.0,20.0,30.0,21.25,20.0,0.0
2018 FebC1078AS27132,2018-02-01,1,34,70,2,4,0,C1078AS27132,0.5625,1,2018,2,0.0,0.0,30.0,0.0,7.5,30.0,0.75
2018 FebC1073AS27138,2018-02-01,1,34,66,1,5,0,C1073AS27138,0.25,1,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC1024AS27133,2018-02-01,3,17,124,3,3,0,C1024AS27133,0.625,1,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC1011AS27000,2018-02-01,3,3,20,2,2,4,C1011AS27000,0.270833333333333,1,2018,2,6.0,11.0,2.0,6.0,6.25,11.0,0.0
2018 FebC1413AS27132,2018-02-01,1,1,47,2,4,0,C1413AS27132,0.416666666666667,1,2018,2,2.0,4.0,0.0,1.0,1.75,4.0,0.5
2018 FebC1062AS27138,2018-02-01,1,1,49,1,5,0,C1062AS27138,0.708333333333333,1,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC1059AS27134,2018-02-01,1,1,51,3,6,0,C1059AS27134,0.541666666666667,1,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC3019AS27138,2018-02-01,19,74,134,1,5,0,C3019AS27138,0.270833333333333,2,2018,2,0.0,0.0,2.0,5.0,1.75,2.0,0.75
2018 FebC2009AS27138,2018-02-01,9,56,104,1,5,0,C2009AS27138,0.520833333333333,2,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC5004AS27137,2018-02-01,18,69,125,1,1,15,C5004AS27137,0.25,2,2018,2,15.0,5.0,3.0,14.0,9.25,15.0,0.0
2018 FebC1072AS27133,2018-02-01,3,65,140,3,3,17,C1072AS27133,0.645833333333333,1,2018,2,8.0,0.0,0.0,0.0,2.0,17.0,0.5
2018 FebC1010AS27138,2018-02-01,3,3,14,1,5,0,C1010AS27138,0.75,1,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC3020AS27134,2018-02-01,4,33,65,3,6,5,C3020AS27134,0.125,2,2018,2,0.0,10.0,22.0,11.0,10.75,22.0,0.25
2018 FebC2131AS27133,2018-02-01,10,57,107,3,3,0,C2131AS27133,0.395833333333333,2,2018,2,0.0,0.0,17.0,8.0,6.25,17.0,0.75
2018 FebC5060AS27133,2018-02-01,17,77,139,3,3,52,C5060AS27133,0.0416666666666667,2,2018,2,66.0,68.0,47.0,44.0,56.25,68.0,0.0
2018 FebC1413AS27000,2018-02-01,1,1,47,2,2,0,C1413AS27000,0.25,1,2018,2,8.0,36.0,0.0,46.0,22.5,36.0,0.5
2018 FebC1072AS27134,2018-02-01,3,65,140,3,6,16,C1072AS27134,0.4375,1,2018,2,0.0,6.0,10.0,6.0,5.5,16.0,0.25
2018 FebC2047AS27139,2018-02-01,14,46,91,6,9,1,C2047AS27139,0.770833333333333,2,2018,2,1.0,2.0,6.0,7.0,4.0,6.0,0.0
2018 FebC3019AS27137,2018-02-01,19,74,134,1,1,14,C3019AS27137,0.291666666666667,2,2018,2,12.0,14.0,13.0,7.0,11.5,14.0,0.0
2018 FebC4015AS27133,2018-02-01,11,71,133,3,3,50,C4015AS27133,0.458333333333333,2,2018,2,50.0,100.0,0.0,0.0,37.5,100.0,0.25
2018 FebC1027AS27138,2018-02-01,3,17,126,1,5,0,C1027AS27138,0.291666666666667,1,2018,2,4.0,0.0,0.0,0.0,1.0,4.0,0.75
2018 FebC4016AS27138,2018-02-01,2,2,12,1,5,4,C4016AS27138,0.583333333333333,2,2018,2,0.0,0.0,0.0,0.0,0.0,4.0,0.75
2018 FebC1024AS27138,2018-02-01,3,17,124,1,5,0,C1024AS27138,0.5625,1,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC1007AS27137,2018-02-01,1,10,59,1,1,50,C1007AS27137,0.4375,3,2018,2,30.0,0.0,60.0,0.0,22.5,60.0,0.25
2018 FebC2041AS27000,2018-02-01,20,80,149,2,2,12,C2041AS27000,0.104166666666667,2,2018,2,7.0,1.0,12.0,8.0,7.0,12.0,0.0
2018 FebC2065AS27134,2018-02-01,11,41,82,3,6,16,C2065AS27134,0.0833333333333333,2,2018,2,37.0,18.0,19.0,19.0,23.25,37.0,0.0
2018 FebC4015AS27134,2018-02-01,11,71,133,3,6,1,C4015AS27134,0.4375,2,2018,2,0.0,1.0,0.0,1.0,0.5,1.0,0.5
2018 FebC2214AS27133,2018-02-01,10,54,105,3,3,0,C2214AS27133,0.75,1,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC1086AS27134,2018-02-01,3,6,24,3,6,186,C1086AS27134,0.166666666666667,2,2018,2,147.0,169.0,173.0,183.0,168.0,186.0,0.0
2018 FebC1087AS27138,2018-02-01,7,22,39,1,5,2,C1087AS27138,0.583333333333333,2,2018,2,0.0,0.0,0.0,0.0,0.0,2.0,0.75
2018 FebC3010AS27133,2018-02-01,4,9,15,3,3,100,C3010AS27133,0.208333333333333,2,2018,2,19.0,52.0,53.0,0.0,31.0,100.0,0.0
2018 FebC3013AS27132,2018-02-01,19,72,131,2,4,2,C3013AS27132,0.708333333333333,2,2018,2,2.0,2.0,1.0,2.0,1.75,2.0,0.0
2018 FebC4017AS27133,2018-02-01,2,2,2,3,3,0,C4017AS27133,0.583333333333333,2,2018,2,0.0,0.0,2.0,2.0,1.0,2.0,0.75
2018 FebC4025AS27134,2018-02-01,2,8,13,3,6,1,C4025AS27134,0.479166666666667,2,2018,2,0.0,0.0,12.0,1.0,3.25,12.0,0.5
2018 FebC4002AS27134,2018-02-01,15,55,103,3,6,2,C4002AS27134,0.354166666666667,2,2018,2,0.0,2.0,2.0,0.0,1.0,2.0,0.25
2018 FebC2009AS27133,2018-02-01,9,56,104,3,3,0,C2009AS27133,0.416666666666667,2,2018,2,34.0,41.0,50.0,25.0,37.5,50.0,0.25
2018 FebC1055AS27132,2018-02-01,3,6,37,2,4,10,C1055AS27132,0.583333333333333,1,2018,2,0.0,0.0,10.0,0.0,2.5,10.0,0.5
2018 FebC3018AS27134,2018-02-01,4,32,64,3,6,10,C3018AS27134,0.541666666666667,1,2018,2,0.0,0.0,0.0,0.0,0.0,10.0,0.75
2018 FebC2011AS17005,2018-02-01,5,19,36,7,10,0,C2011AS17005,0.708333333333333,1,2018,2,1.0,0.0,0.0,2.0,0.75,1.0,0.75
2018 FebC5021AS27133,2018-02-01,13,50,96,3,3,1,C5021AS27133,0.0833333333333333,2,2018,2,8.0,19.0,12.0,17.0,14.0,19.0,0.0
2018 FebC1062AS27133,2018-02-01,1,1,49,3,3,0,C1062AS27133,0.5,1,2018,2,50.0,0.0,100.0,0.0,37.5,100.0,0.5
2018 FebC4015AS27138,2018-02-01,11,71,133,1,5,0,C4015AS27138,0.625,2,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC2063AS27132,2018-02-01,5,20,35,2,4,0,C2063AS27132,0.520833333333333,2,2018,2,0.0,7.0,14.0,3.0,6.0,14.0,0.5
2018 FebC1026AS27134,2018-02-01,3,3,8,3,6,10,C1026AS27134,0.208333333333333,1,2018,2,6.0,9.0,4.0,11.0,7.5,10.0,0.0
2018 FebC1090AS27134,2018-02-01,7,22,41,3,6,95,C1090AS27134,0.0833333333333333,2,2018,2,107.0,118.0,112.0,129.0,116.5,118.0,0.0
2018 FebC1073AS27133,2018-02-01,1,34,66,3,3,43,C1073AS27133,0.208333333333333,1,2018,2,47.0,27.0,17.0,82.0,43.25,47.0,0.0
2018 FebC5017AS27133,2018-02-01,13,45,90,3,3,50,C5017AS27133,0.208333333333333,2,2018,2,75.0,50.0,50.0,50.0,56.25,75.0,0.0
2018 FebC5018AS27133,2018-02-01,8,27,48,3,3,0,C5018AS27133,0.4375,2,2018,2,10.0,25.0,51.0,0.0,21.5,51.0,0.25
2018 FebC3020AS27133,2018-02-01,4,33,65,3,3,0,C3020AS27133,0.145833333333333,2,2018,2,59.0,41.0,64.0,57.0,55.25,64.0,0.25
2018 FebC5060AS27138,2018-02-01,17,77,139,1,5,0,C5060AS27138,0.3125,2,2018,2,0.0,7.0,0.0,1.0,2.0,7.0,0.75
2018 FebC5021AS27000,2018-02-01,13,50,96,2,2,0,C5021AS27000,0.166666666666667,2,2018,2,0.0,3.0,1.0,0.0,1.0,3.0,0.5
2018 FebC3019AS27000,2018-02-01,19,74,134,2,2,6,C3019AS27000,0.229166666666667,2,2018,2,7.0,8.0,16.0,15.0,11.5,16.0,0.0
2018 FebC4037AS27132,2018-02-01,11,76,138,2,4,0,C4037AS27132,0.604166666666667,2,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC3022AS27132,2018-02-01,19,74,143,2,4,0,C3022AS27132,0.791666666666667,2,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC3010AS27138,2018-02-01,4,9,15,1,5,0,C3010AS27138,0.604166666666667,2,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC2007AS27134,2018-02-01,10,54,102,3,6,20,C2007AS27134,0.395833333333333,2,2018,2,25.0,20.0,5.0,8.0,14.5,25.0,0.0
2018 FebC2071AS27139,2018-02-01,5,13,21,6,9,4,C2071AS27139,0.5625,2,2018,2,9.0,16.0,10.0,5.0,10.0,16.0,0.0
2018 FebC4037AS27133,2018-02-01,11,76,138,3,3,0,C4037AS27133,0.416666666666667,2,2018,2,0.0,100.0,100.0,50.0,62.5,100.0,0.5
2018 FebC1078AS27138,2018-02-01,1,34,70,1,5,5,C1078AS27138,0.5625,1,2018,2,0.0,0.0,0.0,0.0,0.0,5.0,0.75
2018 FebC3001AS27000,2018-02-01,4,33,71,2,2,18,C3001AS27000,0.3125,1,2018,2,6.0,0.0,3.0,7.0,4.0,18.0,0.25
2018 FebC2065AS27133,2018-02-01,11,41,82,3,3,0,C2065AS27133,0.270833333333333,2,2018,2,36.0,26.0,19.0,19.0,25.0,36.0,0.25
2018 FebC2065AS27138,2018-02-01,11,41,82,1,5,1,C2065AS27138,0.4375,2,2018,2,12.0,3.0,3.0,3.0,5.25,12.0,0.0
2018 FebC2002AS27000,2018-02-01,5,19,32,2,2,13,C2002AS27000,0.270833333333333,2,2018,2,6.0,32.0,42.0,39.0,29.75,42.0,0.0
2018 FebC1004AS27137,2018-02-01,11,78,142,1,1,11,C1004AS27137,0.520833333333333,2,2018,2,3.0,0.0,0.0,0.0,0.75,11.0,0.5
2018 FebC5001AS27138,2018-02-01,8,28,50,1,5,0,C5001AS27138,0.645833333333333,2,2018,2,0.0,0.0,20.0,0.0,5.0,20.0,0.75
2018 FebC1059AS27132,2018-02-01,1,1,51,2,4,0,C1059AS27132,0.583333333333333,1,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC4002AS42018,2018-02-01,15,55,103,5,8,4,C4002AS42018,0.625,2,2018,2,2.0,2.0,0.0,0.0,1.0,4.0,0.25
2018 FebC1024AS46000,2018-02-01,3,17,124,4,7,0,C1024AS46000,0.645833333333333,1,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC2008AS27137,2018-02-01,20,80,148,1,1,20,C2008AS27137,0.5,2,2018,2,10.0,0.0,1.0,0.0,2.75,20.0,0.25
2018 FebC2003AS27000,2018-02-01,17,77,144,2,2,49,C2003AS27000,0.520833333333333,2,2018,2,0.0,18.0,30.0,0.0,12.0,49.0,0.25
2018 FebC2007AS27137,2018-02-01,10,54,102,1,1,0,C2007AS27137,0.5625,2,2018,2,50.0,20.0,2.0,23.0,23.75,50.0,0.25
2018 FebC3022AS27000,2018-02-01,19,74,143,2,2,2,C3022AS27000,0.229166666666667,2,2018,2,0.0,3.0,30.0,0.0,8.25,30.0,0.25
2018 FebC2066AS27000,2018-02-01,10,44,89,2,2,0,C2066AS27000,0.416666666666667,2,2018,2,20.0,16.0,0.0,0.0,9.0,20.0,0.5
2018 FebC2059AS27137,2018-02-01,6,15,25,1,1,20,C2059AS27137,0.604166666666667,2,2018,2,10.0,20.0,0.0,0.0,7.5,20.0,0.25
2018 FebC2002AS27132,2018-02-01,5,19,32,2,4,0,C2002AS27132,0.5625,2,2018,2,2.0,17.0,0.0,0.0,4.75,17.0,0.5
2018 FebC5063AS46000,2018-02-01,18,68,123,4,7,2,C5063AS46000,0.75,2,2018,2,0.0,0.0,0.0,0.0,0.0,2.0,0.75
2018 FebC2003AS27134,2018-02-01,17,77,144,3,6,0,C2003AS27134,0.770833333333333,2,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC1087AS27137,2018-02-01,7,22,39,1,1,31,C1087AS27137,0.291666666666667,2,2018,2,33.0,10.0,4.0,9.0,14.0,33.0,0.0
2018 FebC3010AS27137,2018-02-01,4,9,15,1,1,0,C3010AS27137,0.5,2,2018,2,0.0,0.0,2.0,0.0,0.5,2.0,0.75
2018 FebC4037AS27134,2018-02-01,11,76,138,3,6,200,C4037AS27134,0.333333333333333,2,2018,2,110.0,0.0,160.0,100.0,92.5,200.0,0.25
2018 FebC1084AS27133,2018-02-01,3,7,11,3,3,0,C1084AS27133,0.354166666666667,2,2018,2,50.0,50.0,50.0,50.0,50.0,50.0,0.25
2018 FebC5017AS27137,2018-02-01,13,45,90,1,1,0,C5017AS27137,0.729166666666667,2,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC1066AS27000,2018-02-01,3,3,6,2,2,46,C1066AS27000,0.229166666666667,1,2018,2,123.0,0.0,0.0,67.0,47.5,123.0,0.5
2018 FebC4002AS27137,2018-02-01,15,55,103,1,1,0,C4002AS27137,0.416666666666667,2,2018,2,1.0,1.0,1.0,1.0,1.0,1.0,0.25
2018 FebC3001AS27133,2018-02-01,4,33,71,3,3,4,C3001AS27133,0.4375,1,2018,2,3.0,4.0,3.0,1.0,2.75,4.0,0.0
2018 FebC2007AS27133,2018-02-01,10,54,102,3,3,0,C2007AS27133,0.458333333333333,2,2018,2,131.0,70.0,60.0,75.0,84.0,131.0,0.25
2018 FebC2003AS27133,2018-02-01,17,77,144,3,3,13,C2003AS27133,0.458333333333333,2,2018,2,0.0,6.0,0.0,0.0,1.5,13.0,0.5
2018 FebC1077AS27132,2018-02-01,1,10,16,2,4,19,C1077AS27132,0.0208333333333333,1,2018,2,36.0,39.0,42.0,42.0,39.75,42.0,0.0
2018 FebC1399AS27137,2018-02-01,3,6,26,1,1,6,C1399AS27137,0.729166666666667,1,2018,2,11.0,6.0,5.0,3.0,6.25,11.0,0.0
2018 FebC5063AS27134,2018-02-01,18,68,123,3,6,3,C5063AS27134,0.604166666666667,2,2018,2,1.0,3.0,2.0,5.0,2.75,3.0,0.0
2018 FebC1004AS27138,2018-02-01,11,78,142,1,5,9,C1004AS27138,0.583333333333333,2,2018,2,7.0,0.0,0.0,0.0,1.75,9.0,0.5
2018 FebC4037AS27000,2018-02-01,11,76,138,2,2,44,C4037AS27000,0.166666666666667,2,2018,2,42.0,10.0,0.0,0.0,13.0,44.0,0.25
2018 FebC1078AS27133,2018-02-01,1,34,70,3,3,50,C1078AS27133,0.479166666666667,1,2018,2,0.0,0.0,0.0,100.0,25.0,50.0,0.75
2018 FebC1024AS27132,2018-02-01,3,17,124,2,4,0,C1024AS27132,0.666666666666667,1,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC1018AS46000,2018-02-01,3,6,10,4,7,39,C1018AS46000,0.375,1,2018,2,29.0,10.0,22.0,4.0,16.25,39.0,0.0
2018 FebC1090AS27133,2018-02-01,7,22,41,3,3,60,C1090AS27133,0.333333333333333,2,2018,2,118.0,64.0,33.0,0.0,53.75,118.0,0.0
2018 FebC1024AS27000,2018-02-01,3,17,124,2,2,0,C1024AS27000,0.4375,1,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC1059AS27000,2018-02-01,1,1,51,2,2,0,C1059AS27000,0.375,1,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC5001AS27133,2018-02-01,8,28,50,3,3,75,C5001AS27133,0.583333333333333,2,2018,2,0.0,0.0,50.0,0.0,12.5,75.0,0.5
2018 FebC3001AS27134,2018-02-01,4,33,71,3,6,17,C3001AS27134,0.458333333333333,1,2018,2,4.0,10.0,3.0,6.0,5.75,17.0,0.0
2018 FebC1078AS27134,2018-02-01,1,34,70,3,6,18,C1078AS27134,0.416666666666667,1,2018,2,25.0,37.0,34.0,26.0,30.5,37.0,0.0
2018 FebC5002AS27132,2018-02-01,13,51,97,2,4,10,C5002AS27132,0.708333333333333,2,2018,2,1.0,0.0,0.0,0.0,0.25,10.0,0.5
2018 FebC2003AS27137,2018-02-01,17,77,144,1,1,10,C2003AS27137,0.3125,2,2018,2,0.0,16.0,4.0,0.0,5.0,16.0,0.25
2018 FebC2066AS27134,2018-02-01,10,44,89,3,6,0,C2066AS27134,0.6875,2,2018,2,0.0,100.0,0.0,0.0,25.0,100.0,0.75
2018 FebC1078AS27137,2018-02-01,1,34,70,1,1,10,C1078AS27137,0.5,1,2018,2,0.0,11.0,4.0,5.0,5.0,11.0,0.25
2018 FebC5063AS27000,2018-02-01,18,68,123,2,2,5,C5063AS27000,0.3125,2,2018,2,2.0,1.0,0.0,3.0,1.5,5.0,0.25
2018 FebC3001AS27132,2018-02-01,4,33,71,2,4,2,C3001AS27132,0.604166666666667,1,2018,2,0.0,0.0,0.0,0.0,0.0,2.0,0.75
2018 FebC1004AS27134,2018-02-01,11,78,142,3,6,16,C1004AS27134,0.6875,2,2018,2,60.0,40.0,80.0,7.0,46.75,80.0,0.0
2018 FebC2068AS27133,2018-02-01,9,36,72,3,3,0,C2068AS27133,0.270833333333333,2,2018,2,2.0,2.0,1.0,1.0,1.5,2.0,0.25
2018 FebC3022AS27137,2018-02-01,19,74,143,1,1,0,C3022AS27137,0.645833333333333,2,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC2050AS27134,2018-02-01,10,37,74,3,6,10,C2050AS27134,0.416666666666667,2,2018,2,0.0,2.0,0.0,0.0,0.5,10.0,0.5
2018 FebC5001AS27134,2018-02-01,8,28,50,3,6,0,C5001AS27134,0.666666666666667,2,2018,2,0.0,0.0,20.0,72.0,23.0,20.0,0.75
2018 FebC5063AS27132,2018-02-01,18,68,123,2,4,2,C5063AS27132,0.479166666666667,2,2018,2,3.0,3.0,2.0,3.0,2.75,3.0,0.0
2018 FebC2007AS27132,2018-02-01,10,54,102,2,4,0,C2007AS27132,0.354166666666667,2,2018,2,10.0,0.0,3.0,0.0,3.25,10.0,0.5
2018 FebC4019AS27137,2018-02-01,2,4,5,1,1,0,C4019AS27137,0.604166666666667,2,2018,2,3.0,10.0,13.0,0.0,6.5,13.0,0.25
2018 FebC1056AS27137,2018-02-01,3,6,33,1,1,1,C1056AS27137,0.708333333333333,1,2018,2,0.0,0.0,0.0,0.0,0.0,1.0,0.75
2018 FebC4037AS27137,2018-02-01,11,76,138,1,1,2,C4037AS27137,0.458333333333333,2,2018,2,0.0,1.0,1.0,0.0,0.5,2.0,0.25
2018 FebC2049AS27138,2018-02-01,2,5,9,1,5,15,C2049AS27138,0.395833333333333,2,2018,2,33.0,0.0,16.0,7.0,14.0,33.0,0.25
2018 FebC2068AS27138,2018-02-01,9,36,72,1,5,0,C2068AS27138,0.458333333333333,2,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC1010AS27137,2018-02-01,3,3,14,1,1,6,C1010AS27137,0.333333333333333,1,2018,2,2.0,4.0,8.0,8.0,5.5,8.0,0.0
2018 FebC1073AS27000,2018-02-01,1,34,66,2,2,36,C1073AS27000,0.0625,1,2018,2,170.0,202.0,0.0,67.0,109.75,202.0,0.25
2018 FebC1077AS27000,2018-02-01,1,10,16,2,2,282,C1077AS27000,0.0,1,2018,2,298.0,355.0,250.0,250.0,288.25,355.0,0.0
2018 FebC1034AS27000,2018-02-01,1,1,145,2,2,0,C1034AS27000,0.5625,1,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC5060AS27137,2018-02-01,17,77,139,1,1,20,C5060AS27137,0.25,2,2018,2,29.0,1.0,0.0,0.0,7.5,29.0,0.25
2018 FebC3020AS27137,2018-02-01,4,33,65,1,1,25,C3020AS27137,0.104166666666667,2,2018,2,28.0,23.0,31.0,18.0,25.0,31.0,0.0
2018 FebC4019AS27138,2018-02-01,2,4,5,1,5,20,C4019AS27138,0.5625,2,2018,2,4.0,0.0,0.0,0.0,1.0,20.0,0.5
2018 FebC2131AS27000,2018-02-01,10,57,107,2,2,7,C2131AS27000,0.0833333333333333,2,2018,2,8.0,5.0,8.0,0.0,5.25,8.0,0.0
2018 FebC2008AS27138,2018-02-01,20,80,148,1,5,0,C2008AS27138,0.479166666666667,2,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC1066AS27132,2018-02-01,3,3,6,2,4,0,C1066AS27132,0.708333333333333,1,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC2065AS27137,2018-02-01,11,41,82,1,1,0,C2065AS27137,0.770833333333333,2,2018,2,1.0,0.0,0.0,0.0,0.25,1.0,0.75
2018 FebC2009AS27000,2018-02-01,9,56,104,2,2,34,C2009AS27000,0.145833333333333,2,2018,2,23.0,18.0,28.0,12.0,20.25,34.0,0.0
2018 FebC1004AS27000,2018-02-01,11,78,142,2,2,34,C1004AS27000,0.416666666666667,2,2018,2,30.0,32.0,16.0,13.0,22.75,34.0,0.0
2018 FebC1086AS27000,2018-02-01,3,6,24,2,2,96,C1086AS27000,0.125,2,2018,2,143.0,100.0,138.0,160.0,135.25,143.0,0.0
2018 FebC2003AS27132,2018-02-01,17,77,144,2,4,30,C2003AS27132,0.395833333333333,2,2018,2,0.0,33.0,27.0,0.0,15.0,33.0,0.25
2018 FebC1062AS27137,2018-02-01,1,1,49,1,1,50,C1062AS27137,0.541666666666667,1,2018,2,30.0,0.0,10.0,20.0,15.0,50.0,0.25
2018 FebC4002AS27138,2018-02-01,15,55,103,1,5,1,C4002AS27138,0.604166666666667,2,2018,2,0.0,0.0,1.0,3.0,1.0,1.0,0.5
2018 FebC1087AS42018,2018-02-01,7,22,39,5,8,0,C1087AS42018,0.625,2,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC1034AS27132,2018-02-01,1,1,145,2,4,0,C1034AS27132,0.583333333333333,1,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC1144AS27133,2018-02-01,3,6,22,3,3,0,C1144AS27133,0.458333333333333,1,2018,2,0.0,21.0,23.0,37.0,20.25,23.0,0.5
2018 FebC1056AS27138,2018-02-01,3,6,33,1,5,0,C1056AS27138,0.5625,1,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018 FebC2007AS27000,2018-02-01,10,54,102,2,2,10,C2007AS27000,0.229166666666667,2,2018,2,67.0,28.0,19.0,42.0,39.0,67.0,0.0
2018 FebC1088AS27133,2018-02-01,1,21,38,3,3,0,C1088AS27133,0.291666666666667,2,2018,2,0.0,164.0,186.0,101.0,112.75,186.0,0.5
2018 FebC3022AS27133,2018-02-01,19,74,143,3,3,0,C3022AS27133,0.583333333333333,2,2018,2,0.0,0.0,25.0,0.0,6.25,25.0,0.75
